Sheet: Central States
Dimensions: 106074 rows x 19 cols
Non-empty cells: 2789
Data rows (non-blank): 199
================================================================================

Row 2: [2]=Macro Mark | [3]=Central Mark | [4]=Price | [5]=Weight | [7]=ItemID | [8]=ItemDescription | [9]=UnitCost | [10]=ItemProductType | [11]=ItemProfile | [12]=ItemColor | [13]=ItemGauge | [14]=ItemAccessoryType | [15]=ItemTrimType | [16]=BaseItemID | [17]=ProductSubcategory | [18]=ItemUOM | [19]=ItemWeight
Row 78: [3]=0200RIDGEGB162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGEGB162 | [8]=Gallery,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Gallery | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 79: [3]=0200RIDGEGB182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGEGB182 | [8]=Gallery,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Gallery | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 80: [3]=0200RIDGEGB204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGEGB204 | [8]=Gallery,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Gallery | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 81: [3]=0200RIDGEGL102 | [4]=4.31343775 | [5]=8.55 | [7]=0200RIDGEGL102 | [8]=G-lume,26,0200RIDGE,10'2'' | [9]=3.9847 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 82: [3]=0200RIDGEGL122 | [4]=5.161035249999999 | [5]=10.22 | [7]=0200RIDGEGL122 | [8]=G-lume,26,0200RIDGE,12'2'' | [9]=4.7677 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 83: [3]=0200RIDGEGL142 | [4]=6.0098235 | [5]=11.9 | [7]=0200RIDGEGL142 | [8]=G-lume,26,0200RIDGE,14'2'' | [9]=5.5518 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 84: [3]=0200RIDGEGL162 | [4]=6.858720000000001 | [5]=13.58 | [7]=0200RIDGEGL162 | [8]=G-lume,26,0200RIDGE,16'2'' | [9]=6.336 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 85: [3]=0200RIDGEGL182 | [4]=7.70750825 | [5]=15.26 | [7]=0200RIDGEGL182 | [8]=G-lume,26,0200RIDGE,18'2'' | [9]=7.1201 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 86: [3]=0200RIDGEGL204 | [4]=8.4844185 | [5]=17.1 | [7]=0200RIDGEGL204 | [8]=G-lume,26,0200RIDGE,20'4'' | [9]=7.8378 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 87: [3]=0200RIDGEGR102 | [4]=4.71612775 | [5]=8.55 | [7]=0200RIDGEGR102 | [8]=Hunter,26,0200RIDGE,10'2'' | [9]=4.3567 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 88: [3]=0200RIDGEGR122 | [4]=5.64491275 | [5]=10.22 | [7]=0200RIDGEGR122 | [8]=Hunter,26,0200RIDGE,12'2'' | [9]=5.2147 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 89: [3]=0200RIDGEGR142 | [4]=6.57261525 | [5]=11.9 | [7]=0200RIDGEGR142 | [8]=Hunter,26,0200RIDGE,14'2'' | [9]=6.0717 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 90: [3]=0200RIDGEGR162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGEGR162 | [8]=Hunter,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 91: [3]=0200RIDGEGR182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGEGR182 | [8]=Hunter,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 92: [3]=0200RIDGEGR204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGEGR204 | [8]=Hunter,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 93: [3]=0200RIDGER102 | [4]=4.71612775 | [5]=8.55 | [7]=0200RIDGER102 | [8]=Rustic,26,0200RIDGE,10'2'' | [9]=4.3567 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 94: [3]=0200RIDGER122 | [4]=5.64491275 | [5]=10.22 | [7]=0200RIDGER122 | [8]=Rustic,26,0200RIDGE,12'2'' | [9]=5.2147 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 95: [3]=0200RIDGER142 | [4]=6.57261525 | [5]=11.9 | [7]=0200RIDGER142 | [8]=Rustic,26,0200RIDGE,14'2'' | [9]=6.0717 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 96: [3]=0200RIDGER162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGER162 | [8]=Rustic,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 97: [3]=0200RIDGER182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGER182 | [8]=Rustic,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 98: [3]=0200RIDGER204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGER204 | [8]=Rustic,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Rustic | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 99: [3]=0200RIDGES102 | [4]=4.71612775 | [5]=8.55 | [7]=0200RIDGES102 | [8]=Lt. Stone,26,0200RIDGE,10'2'' | [9]=4.3567 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 100: [3]=0200RIDGES122 | [4]=5.64491275 | [5]=10.22 | [7]=0200RIDGES122 | [8]=Lt. Stone,26,0200RIDGE,12'2'' | [9]=5.2147 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 101: [3]=0200RIDGES142 | [4]=6.57261525 | [5]=11.9 | [7]=0200RIDGES142 | [8]=Lt. Stone,26,0200RIDGE,14'2'' | [9]=6.0717 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 102: [3]=0200RIDGES162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGES162 | [8]=Lt. Stone,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 103: [3]=0200RIDGES182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGES182 | [8]=Lt. Stone,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 104: [3]=0200RIDGES204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGES204 | [8]=Lt. Stone,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 105: [3]=0200RIDGET102 | [4]=4.71612775 | [5]=8.55 | [7]=0200RIDGET102 | [8]=Tan,26,0200RIDGE,10'2'' | [9]=4.3567 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 106: [3]=0200RIDGET122 | [4]=5.64491275 | [5]=10.22 | [7]=0200RIDGET122 | [8]=Tan,26,0200RIDGE,12'2'' | [9]=5.2147 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 107: [3]=0200RIDGET142 | [4]=6.57261525 | [5]=11.9 | [7]=0200RIDGET142 | [8]=Tan,26,0200RIDGE,14'2'' | [9]=6.0717 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 108: [3]=0200RIDGET162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGET162 | [8]=Tan,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 109: [3]=0200RIDGET182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGET182 | [8]=Tan,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 110: [3]=0200RIDGET204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGET204 | [8]=Tan,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Tan | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 111: [3]=0200RIDGEW102 | [4]=4.71612775 | [5]=8.55 | [7]=0200RIDGEW102 | [8]=Polar,26,0200RIDGE,10'2'' | [9]=4.3567 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=8.55
Row 112: [3]=0200RIDGEW122 | [4]=5.64491275 | [5]=10.22 | [7]=0200RIDGEW122 | [8]=Polar,26,0200RIDGE,12'2'' | [9]=5.2147 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE122 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=10.22
Row 113: [3]=0200RIDGEW142 | [4]=6.57261525 | [5]=11.9 | [7]=0200RIDGEW142 | [8]=Polar,26,0200RIDGE,14'2'' | [9]=6.0717 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE142 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=11.9
Row 114: [3]=0200RIDGEW162 | [4]=7.50031775 | [5]=13.58 | [7]=0200RIDGEW162 | [8]=Polar,26,0200RIDGE,16'2'' | [9]=6.9287 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE162 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=13.58
Row 115: [3]=0200RIDGEW182 | [4]=8.427912 | [5]=15.26 | [7]=0200RIDGEW182 | [8]=Polar,26,0200RIDGE,18'2'' | [9]=7.7856 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE182 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=15.26
Row 116: [3]=0200RIDGEW204 | [4]=9.27908175 | [5]=17.1 | [7]=0200RIDGEW204 | [8]=Polar,26,0200RIDGE,20'4'' | [9]=8.5719 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Special Customer Spec | [16]=0200RIDGE204 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=17.1
Row 117: [3]=10GTL6BG | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6BG | [8]=26,Burgundy,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Burgundy | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 118: [3]=10GTL6BG102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6BG102 | [8]=Burgundy,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Burgundy | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 119: [3]=10GTL6BI | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6BI | [8]=26,Brilliant,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Brilliant | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 120: [3]=10GTL6BI102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6BI102 | [8]=Brilliant,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Brilliant | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 121: [3]=10GTL6BK | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6BK | [8]=26,Black,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Black | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 122: [3]=10GTL6BK102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6BK102 | [8]=Black,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Black | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 123: [3]=10GTL6BR | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6BR | [8]=26,Brown,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Brown | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 124: [3]=10GTL6BR102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6BR102 | [8]=Brown,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Brown | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 125: [3]=10GTL6BS | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6BS | [8]=26,Burnished Slate,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Burnished Slate | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 126: [3]=10GTL6BS102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6BS102 | [8]=B.Slate,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Burnished Slate | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 127: [3]=10GTL6CG | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6CG | [8]=26,Colony,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Colony | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 128: [3]=10GTL6CG102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6CG102 | [8]=Colony,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Colony | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 129: [3]=10GTL6CH | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6CH | [8]=26,Charcoal,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Charcoal | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 130: [3]=10GTL6CH102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6CH102 | [8]=Charcoal,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Charcoal | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 131: [3]=10GTL6CM | [4]=4.432621 | [5]=1.2 | [7]=10GTL6CM | [8]=26,Copper Metallic,10'' Transition,CTL | [9]=4.0948 | [10]=Trim | [12]=Copper Metallic | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Rloc/MLoc Fluropon | [18]=LF | [19]=1.2
Row 132: [3]=10GTL6CM102 | [4]=47.3920665 | [5]=12.2 | [7]=10GTL6CM102 | [8]=Copper Metallic*,26, 10'' Transition,10'2'' | [9]=43.7802 | [10]=Trim | [12]=Copper Metallic | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Fluropon | [18]=Ea | [19]=12.2
Row 133: [3]=10GTL6CP | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6CP | [8]=26,Copper Metallic,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Copper Met Smp | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 134: [3]=10GTL6CP102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6CP102 | [8]=Copper Metallic,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Copper Met Smp | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 135: [3]=10GTL6CR | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6CR | [8]=26,Crimson,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Crimson | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 136: [3]=10GTL6CR102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6CR102 | [8]=Crimson,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Crimson | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 137: [3]=10GTL6DG | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6DG | [8]=26,Forest,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Forest | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 138: [3]=10GTL6DG102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6DG102 | [8]=Forest,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Forest | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 139: [3]=10GTL6DS | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6DS | [8]=26,Desert,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Desert | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 140: [3]=10GTL6DS102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6DS102 | [8]=Desert,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Desert | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 141: [3]=10GTL6FN | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6FN | [8]=26,Fern,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Fern | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 142: [3]=10GTL6FN102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6FN102 | [8]=Fern,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Fern | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 143: [3]=10GTL6GA | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6GA | [8]=26,Gray,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Gray | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 144: [3]=10GTL6GA102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6GA102 | [8]=Gray,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Gray | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 145: [3]=10GTL6GB | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6GB | [8]=26,Gallery,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Gallery | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 146: [3]=10GTL6GB102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6GB102 | [8]=Gallery,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Gallery | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 147: [3]=10GTL6GL | [4]=1.41753375 | [5]=1.2 | [7]=10GTL6GL | [8]=26,Galvalume,10'' Transition,CTL | [9]=1.3095 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 148: [3]=10GTL6GL102 | [4]=13.230531500000001 | [5]=12.2 | [7]=10GTL6GL102 | [8]=G-lume,26, 10'' Transition,10'2'' | [9]=12.2222 | [10]=Trim | [12]=Galvalume | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 149: [3]=10GTL6GR | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6GR | [8]=26,Hunter,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 150: [3]=10GTL6GR102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6GR102 | [8]=Hunter,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Hunter | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 151: [3]=10GTL6HB | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6HB | [8]=26,Hawaiian,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Hawaiian | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 152: [3]=10GTL6HB102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6HB102 | [8]=Hawaiian,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Hawaiian | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 153: [3]=10GTL6LS | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6LS | [8]=26,Lt. Stone,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
Row 154: [3]=10GTL6LS102 | [4]=15.56537575 | [5]=12.2 | [7]=10GTL6LS102 | [8]=Lt.Stone,26, 10'' Transition,10'2'' | [9]=14.3791 | [10]=Trim | [12]=Lt. Stone | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Painted | [18]=Ea | [19]=12.2
Row 155: [3]=10GTL6MB | [4]=4.432621 | [5]=1.2 | [7]=10GTL6MB | [8]=26,Matte Black,10'' Transition,CTL | [9]=4.0948 | [10]=Trim | [12]=Matte Black | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Rloc/MLoc Fluropon | [18]=LF | [19]=1.2
Row 156: [3]=10GTL6MB102 | [4]=47.3920665 | [5]=12.2 | [7]=10GTL6MB102 | [8]=Matte Black*,26, 10'' Transition,10'2'' | [9]=43.7802 | [10]=Trim | [12]=Matte Black | [13]=26 | [15]=Special Customer Spec | [16]=10GTL6102 | [17]=26 Gauge Trim Fluropon | [18]=Ea | [19]=12.2
Row 157: [3]=10GTL6PW | [4]=1.66759125 | [5]=1.2 | [7]=10GTL6PW | [8]=26,Polar,10'' Transition,CTL | [9]=1.5405 | [10]=Trim | [12]=Polar | [13]=26 | [15]=Standard CTL | [16]=10GTL6 | [17]=26 Gauge Trim Painted | [18]=LF | [19]=1.2
